time_s,p_hull_kg_m_s,p_photon_kg_m_s,p_total_kg_m_s
3.08e-07,-8.524840677435916e-08,8.52484067743606e-08,1.4426029882924803e-21
3.0900000000000003e-07,-8.027986467863882e-08,8.027986467864028e-08,1.4558378780933287e-21
3.1e-07,-7.531132258291849e-08,7.531132258291996e-08,1.4690727678941772e-21
3.11e-07,-7.034278048719815e-08,7.034278048719962e-08,1.4690727678941772e-21
3.1200000000000004e-07,-6.537423839147781e-08,6.53742383914793e-08,1.4823076576950256e-21
3.13e-07,-6.040569629575748e-08,6.040569629575897e-08,1.495542547495874e-21
3.1400000000000003e-07,-5.543715420003715e-08,5.543715420003864e-08,1.4889251025954498e-21
3.15e-07,-5.046861210431683e-08,5.046861210431832e-08,1.4889251025954498e-21
3.16e-07,-4.5500070008596504e-08,4.5500070008597986e-08,1.4823076576950256e-21
3.1700000000000005e-07,-4.053152791287618e-08,4.053152791287766e-08,1.4823076576950256e-21
3.18e-07,-3.5562985817155856e-08,3.556298581715733e-08,1.4756902127946014e-21
3.1900000000000004e-07,-3.059444372143553e-08,3.059444372143701e-08,1.4756902127946014e-21
3.2e-07,-2.56259016257152e-08,2.5625901625716677e-08,1.4756902127946014e-21
3.2100000000000003e-07,-2.0657359529994877e-08,2.065735952999635e-08,1.4723814903443893e-21
3.22e-07,-1.5688817434274547e-08,1.5688817434276022e-08,1.4756902127946014e-21
3.23e-07,-1.0720275338554216e-08,1.0720275338555695e-08,1.4789989352448135e-21
3.2400000000000004e-07,-5.7517332428338855e-09,5.751733242835369e-09,1.4831348383075786e-21
3.25e-07,-7.831911471135566e-10,7.831911471150414e-10,1.4847891995326847e-21
3.2600000000000003e-07,4.185350948606772e-09,-4.185350948605286e-09,1.4864435607577907e-21
3.27e-07,-7.782226050178333e-10,7.782226050193214e-10,1.4880979219828968e-21
3.28e-07,-5.741796158642442e-09,5.741796158643929e-09,1.4864435607577907e-21
3.29e-07,-1.0705369712267051e-08,1.0705369712268537e-08,1.4856163801452377e-21
3.3e-07,-1.566894326589166e-08,1.5668943265893143e-08,1.4823076576950256e-21
3.3100000000000004e-07,-2.063251681951627e-08,2.0632516819517752e-08,1.4823076576950256e-21
3.32e-07,-2.559609037314088e-08,2.5596090373142357e-08,1.4789989352448135e-21
3.3300000000000003e-07,-3.055966392676548e-08,3.055966392676696e-08,1.4823076576950256e-21
3.34e-07,-3.552323748039008e-08,3.552323748039157e-08,1.4889251025954498e-21
3.35e-07,-4.0486811034014686e-08,4.048681103401618e-08,1.495542547495874e-21
3.3600000000000004e-07,-4.545038458763929e-08,4.545038458764079e-08,1.5021599923962983e-21
3.37e-07,-5.0413958141263904e-08,5.041395814126539e-08,1.4889251025954498e-21
3.3800000000000004e-07,-5.537753169488852e-08,5.537753169489e-08,1.4823076576950256e-21
3.39e-07,-6.034110524851314e-08,6.03411052485146e-08,1.4690727678941772e-21
3.4000000000000003e-07,-6.530467880213774e-08,6.530467880213922e-08,1.4823076576950256e-21
3.41e-07,-7.026825235576234e-08,7.026825235576382e-08,1.4823076576950256e-21
3.42e-07,-7.523182590938694e-08,7.523182590938844e-08,1.495542547495874e-21
3.4300000000000004e-07,-8.019539946301154e-08,8.019539946301304e-08,1.495542547495874e-21
3.44e-07,-8.515897301663615e-08,8.515897301663764e-08,1.495542547495874e-21
3.4500000000000003e-07,-9.012254657026075e-08,9.012254657026226e-08,1.5087774372967225e-21
3.46e-07,-9.508612012388535e-08,9.508612012388686e-08,1.5087774372967225e-21
3.47e-07,-1.0004969367750995e-07,1.0004969367751146e-07,1.5087774372967225e-21
3.4800000000000005e-07,-1.0501326723113456e-07,1.0501326723113608e-07,1.522012327097571e-21
3.49e-07,-1.0997684078475915e-07,1.0997684078476068e-07,1.5352472168984194e-21
3.5000000000000004e-07,-1.1494041433838375e-07,1.149404143383853e-07,1.5484821066992678e-21
3.51e-07,-1.1990398789200835e-07,1.1990398789200989e-07,1.5352472168984194e-21
3.5200000000000003e-07,-1.2486756144563295e-07,1.2486756144563451e-07,1.5617169965001163e-21
3.53e-07,-1.2983113499925756e-07,1.2983113499925912e-07,1.5617169965001163e-21
3.54e-07,-1.3479470855288216e-07,1.3479470855288372e-07,1.5617169965001163e-21
3.5500000000000004e-07,-1.3975828210650676e-07,1.3975828210650832e-07,1.5617169965001163e-21
3.56e-07,-1.4472185566013136e-07,1.4472185566013292e-07,1.5617169965001163e-21
3.5700000000000003e-07,-1.4968542921375597e-07,1.4968542921375755e-07,1.5881867761018131e-21
3.58e-07,-1.5464900276738057e-07,1.5464900276738216e-07,1.5881867761018131e-21
3.59e-07,-1.5961257632100517e-07,1.5961257632100676e-07,1.5881867761018131e-21
3.6000000000000005e-07,-1.6457614987462977e-07,1.6457614987463136e-07,1.5881867761018131e-21
3.61e-07,-1.6953972342825437e-07,1.6953972342825596e-07,1.5881867761018131e-21
3.6200000000000004e-07,-1.7450329698187898e-07,1.745032969818806e-07,1.61465655570351e-21
3.63e-07,-1.7946687053550358e-07,1.794668705355052e-07,1.61465655570351e-21
3.6400000000000003e-07,-1.8443044408912818e-07,1.844304440891298e-07,1.61465655570351e-21
3.65e-07,-1.8939401764275278e-07,1.893940176427544e-07,1.61465655570351e-21
3.66e-07,-1.9435759119637739e-07,1.94357591196379e-07,1.61465655570351e-21
3.6700000000000004e-07,-1.99321164750002e-07,1.993211647500036e-07,1.61465655570351e-21
3.68e-07,-1.94362554769931e-07,1.9436255476993262e-07,1.61465655570351e-21
3.6900000000000004e-07,-1.8940394478986003e-07,1.8940394478986164e-07,1.61465655570351e-21
3.7e-07,-1.8444533480978904e-07,1.8444533480979066e-07,1.61465655570351e-21
3.7100000000000003e-07,-1.7948672482971806e-07,1.7948672482971968e-07,1.61465655570351e-21
3.7200000000000005e-07,-1.7452811484964708e-07,1.745281148496487e-07,1.61465655570351e-21
3.73e-07,-1.695695048695761e-07,1.695695048695777e-07,1.61465655570351e-21
3.7400000000000004e-07,-1.6461089488950511e-07,1.6461089488950673e-07,1.61465655570351e-21
3.75e-07,-1.5965228490943413e-07,1.5965228490943575e-07,1.61465655570351e-21
3.7600000000000003e-07,-1.5469367492936315e-07,1.5469367492936477e-07,1.61465655570351e-21
3.77e-07,-1.4973506494929217e-07,1.4973506494929378e-07,1.61465655570351e-21
3.78e-07,-1.4477645496922119e-07,1.447764549692228e-07,1.61465655570351e-21
3.7900000000000005e-07,-1.398178449891502e-07,1.3981784498915182e-07,1.61465655570351e-21
3.8e-07,-1.3485923500907922e-07,1.3485923500908084e-07,1.61465655570351e-21
3.8100000000000004e-07,-1.2990062502900824e-07,1.2990062502900986e-07,1.61465655570351e-21
3.82e-07,-1.2494201504893726e-07,1.2494201504893887e-07,1.61465655570351e-21
3.8300000000000003e-07,-1.1998340506886628e-07,1.199834050688679e-07,1.61465655570351e-21
3.8400000000000005e-07,-1.150247950887953e-07,1.1502479508879691e-07,1.61465655570351e-21
3.85e-07,-1.1006618510872431e-07,1.1006618510872593e-07,1.61465655570351e-21
3.8600000000000004e-07,-1.0510757512865334e-07,1.0510757512865495e-07,1.6014216659026616e-21
3.87e-07,-1.0014896514858236e-07,1.0014896514858396e-07,1.6014216659026616e-21
3.8800000000000003e-07,-9.519035516851138e-08,9.519035516851298e-08,1.6014216659026616e-21
3.89e-07,-9.02317451884404e-08,9.0231745188442e-08,1.6014216659026616e-21
3.9e-07,-8.527313520836942e-08,8.527313520837102e-08,1.6014216659026616e-21
3.9100000000000005e-07,-8.031452522829843e-08,8.031452522830002e-08,1.5881867761018131e-21
3.92e-07,-7.535591524822745e-08,7.535591524822904e-08,1.5881867761018131e-21
3.9300000000000004e-07,-7.039730526815647e-08,7.039730526815806e-08,1.5881867761018131e-21
3.94e-07,-6.543869528808549e-08,6.543869528808708e-08,1.5881867761018131e-21
3.9500000000000003e-07,-6.04800853080145e-08,6.04800853080161e-08,1.5881867761018131e-21
3.96e-07,-5.552147532794352e-08,5.552147532794511e-08,1.5881867761018131e-21
3.97e-07,-5.056286534787254e-08,5.056286534787413e-08,1.5881867761018131e-21
3.9800000000000004e-07,-4.560425536780156e-08,4.560425536780315e-08,1.5881867761018131e-21
3.99e-07,-4.064564538773058e-08,4.0645645387732165e-08,1.5881867761018131e-21
4.0000000000000003e-07,-3.5687035407659595e-08,3.568703540766118e-08,1.5881867761018131e-21
4.01e-07,-3.072842542758861e-08,3.07284254275902e-08,1.5881867761018131e-21
4.02e-07,-2.5769815447517624e-08,2.5769815447519216e-08,1.5914954985520252e-21
4.0300000000000005e-07,-2.0811205467446642e-08,2.0811205467448234e-08,1.5914954985520252e-21
4.04e-07,-1.585259548737566e-08,1.585259548737725e-08,1.5881867761018131e-21
4.0500000000000004e-07,-1.0893985507304678e-08,1.0893985507306266e-08,1.5881867761018131e-21
4.06e-07,-5.935375527233696e-09,5.9353755272352844e-09,1.5881867761018131e-21
4.0700000000000003e-07,-9.76765547162711e-10,9.767655471643016e-10,1.5906683179394722e-21
4.08e-07,3.9818444329082745e-09,-3.981844432906681e-09,1.5931498597771313e-21
4.09e-07,-9.718069371826354e-10,9.718069371842302e-10,1.5948042210022374e-21
4.1000000000000004e-07,-5.925458307273545e-09,5.925458307275142e-09,1.5964585822273434e-21
4.11e-07,-1.0879109677364459e-08,1.0879109677366053e-08,1.5948042210022374e-21
4.1200000000000004e-07,-1.5832761047455372e-08,1.5832761047456967e-08,1.5948042210022374e-21
4.13e-07,-2.0786412417546285e-08,2.0786412417547876e-08,1.5914954985520252e-21
4.1400000000000003e-07,-2.5740063787637198e-08,2.5740063787638786e-08,1.5881867761018131e-21
4.1500000000000005e-07,-3.069371515772812e-08,3.06937151577297e-08,1.581569331201389e-21
4.16e-07,-3.564736652781903e-08,3.564736652782061e-08,1.581569331201389e-21
4.1700000000000004e-07,-4.0601017897909944e-08,4.060101789791152e-08,1.5749518863009647e-21
4.18e-07,-4.555466926800086e-08,4.555466926800243e-08,1.5749518863009647e-21
4.1900000000000003e-07,-5.050832063809177e-08,5.0508320638093346e-08,1.5749518863009647e-21
4.2e-07,-5.5461972008182684e-08,5.546197200818426e-08,1.5749518863009647e-21
4.21e-07,-6.041562337827361e-08,6.041562337827517e-08,1.5617169965001163e-21
4.2200000000000005e-07,-6.536927474836452e-08,6.536927474836609e-08,1.5617169965001163e-21
4.23e-07,-7.032292611845544e-08,7.032292611845699e-08,1.5484821066992678e-21
4.2400000000000004e-07,-7.527657748854635e-08,7.52765774885479e-08,1.5484821066992678e-21
4.25e-07,-8.023022885863726e-08,8.023022885863881e-08,1.5484821066992678e-21
4.2600000000000003e-07,-8.518388022872818e-08,8.518388022872972e-08,1.5484821066992678e-21
4.2700000000000005e-07,-9.013753159881909e-08,9.013753159882064e-08,1.5484821066992678e-21
4.28e-07,-9.509118296891e-08,9.509118296891155e-08,1.5484821066992678e-21
4.2900000000000004e-07,-1.0004483433900092e-07,1.0004483433900246e-07,1.5484821066992678e-21
4.3e-07,-1.0499848570909183e-07,1.0499848570909338e-07,1.5484821066992678e-21
4.3100000000000003e-07,-1.0995213707918273e-07,1.0995213707918429e-07,1.5617169965001163e-21
4.32e-07,-1.1490578844927364e-07,1.1490578844927519e-07,1.5484821066992678e-21
4.33e-07,-1.1985943981936456e-07,1.1985943981936612e-07,1.5617169965001163e-21
4.3400000000000005e-07,-1.2481309118945547e-07,1.2481309118945703e-07,1.5617169965001163e-21
4.35e-07,-1.2976674255954638e-07,1.2976674255954792e-07,1.5352472168984194e-21
4.3600000000000004e-07,-1.347203939296373e-07,1.3472039392963883e-07,1.5352472168984194e-21
4.37e-07,-1.396740452997282e-07,1.3967404529972974e-07,1.5352472168984194e-21
4.3800000000000003e-07,-1.4462769666981912e-07,1.4462769666982066e-07,1.5352472168984194e-21
4.3900000000000005e-07,-1.4958134803991003e-07,1.4958134803991157e-07,1.5352472168984194e-21
4.4e-07,-1.5453499941000095e-07,1.5453499941000248e-07,1.5352472168984194e-21
4.4100000000000004e-07,-1.5948865078009186e-07,1.594886507800934e-07,1.5352472168984194e-21
4.42e-07,-1.6444230215018277e-07,1.644423021501843e-07,1.5352472168984194e-21
4.4300000000000004e-07,-1.693959535202737e-07,1.6939595352027522e-07,1.5352472168984194e-21
4.44e-07,-1.743496048903646e-07,1.7434960489036614e-07,1.5352472168984194e-21
4.4500000000000003e-07,-1.7930325626045551e-07,1.7930325626045705e-07,1.5352472168984194e-21
4.4600000000000005e-07,-1.8425690763054643e-07,1.8425690763054796e-07,1.5352472168984194e-21
4.47e-07,-1.8921055900063734e-07,1.8921055900063888e-07,1.5352472168984194e-21
4.4800000000000004e-07,-1.9416421037072825e-07,1.941642103707298e-07,1.5352472168984194e-21
4.49e-07,-1.9911786174081917e-07,1.991178617408207e-07,1.5352472168984194e-21
4.5000000000000003e-07,-1.9416916402209836e-07,1.9416916402209987e-07,1.5087774372967225e-21
4.51e-07,-1.8922046630337755e-07,1.8922046630337906e-07,1.5087774372967225e-21
4.52e-07,-1.8427176858465674e-07,1.8427176858465822e-07,1.4823076576950256e-21
4.5300000000000005e-07,-1.7932307086593593e-07,1.793230708659374e-07,1.4823076576950256e-21
4.54e-07,-1.7437437314721512e-07,1.7437437314721658e-07,1.4558378780933287e-21
4.5500000000000004e-07,-1.694256754284943e-07,1.6942567542849577e-07,1.4558378780933287e-21
4.56e-07,-1.644769777097735e-07,1.6447697770977496e-07,1.4558378780933287e-21
4.5700000000000003e-07,-1.595282799910527e-07,1.5952827999105412e-07,1.4293680984916318e-21
4.5800000000000005e-07,-1.5457958227233188e-07,1.545795822723333e-07,1.4293680984916318e-21
4.59e-07,-1.4963088455361107e-07,1.4963088455361248e-07,1.402898318889935e-21
4.6000000000000004e-07,-1.4468218683489026e-07,1.4468218683489167e-07,1.402898318889935e-21
4.61e-07,-1.3973348911616946e-07,1.3973348911617083e-07,1.376428539288238e-21
4.6200000000000003e-07,-1.3478479139744865e-07,1.3478479139745002e-07,1.376428539288238e-21
4.63e-07,-1.2983609367872784e-07,1.298360936787292e-07,1.376428539288238e-21
4.64e-07,-1.2488739596000703e-07,1.2488739596000838e-07,1.3499587596865412e-21
4.6500000000000005e-07,-1.1993869824128622e-07,1.1993869824128757e-07,1.3499587596865412e-21
4.66e-07,-1.1499000052256538e-07,1.1499000052256673e-07,1.3499587596865412e-21
4.6700000000000004e-07,-1.1004130280384455e-07,1.1004130280384592e-07,1.376428539288238e-21
4.68e-07,-1.0509260508512372e-07,1.050926050851251e-07,1.376428539288238e-21
4.6900000000000003e-07,-1.0014390736640291e-07,1.0014390736640428e-07,1.3631936494873896e-21
4.7000000000000005e-07,-9.51952096476821e-08,9.519520964768346e-08,1.3499587596865412e-21
4.71e-07,-9.02465119289613e-08,9.024651192896263e-08,1.3367238698856927e-21
4.7200000000000004e-07,-8.529781421024049e-08,8.529781421024181e-08,1.3234889800848443e-21
4.73e-07,-8.034911649151968e-08,8.034911649152099e-08,1.3102540902839958e-21
4.7400000000000004e-07,-7.540041877279887e-08,7.540041877280017e-08,1.2970192004831474e-21
4.75e-07,-7.045172105407806e-08,7.045172105407934e-08,1.283784310682299e-21
4.7600000000000003e-07,-6.550302333535725e-08,6.550302333535853e-08,1.283784310682299e-21
4.77e-07,-6.055432561663644e-08,6.055432561663771e-08,1.2705494208814505e-21
4.78e-07,-5.560562789791562e-08,5.560562789791689e-08,1.2705494208814505e-21
4.79e-07,-5.0656930179194795e-08,5.0656930179196066e-08,1.2705494208814505e-21
4.800000000000001e-07,-4.570823246047397e-08,4.5708232460475243e-08,1.2705494208814505e-21
4.81e-07,-4.075953474175315e-08,4.075953474175442e-08,1.2705494208814505e-21
4.82e-07,-3.581083702303233e-08,3.5810837023033605e-08,1.2771668657818747e-21
4.830000000000001e-07,-3.0862139304311505e-08,3.086213930431278e-08,1.2771668657818747e-21
4.84e-07,-2.5913441585590676e-08,2.591344158559196e-08,1.283784310682299e-21
4.85e-07,-2.0964743866869854e-08,2.096474386687114e-08,1.287093033132511e-21
4.86e-07,-1.601604614814903e-08,1.601604614815032e-08,1.2904017555827232e-21
4.870000000000001e-07,-1.1067348429428209e-08,1.1067348429429499e-08,1.2904017555827232e-21
4.88e-07,-6.118650710707386e-09,6.118650710708678e-09,1.2920561168078292e-21
4.89e-07,-1.1699529919865635e-09,1.1699529919878572e-09,1.2937104780329353e-21
4.900000000000001e-07,3.778744726734259e-09,-3.778744726732964e-09,1.2953648392580413e-21
4.91e-07,-1.1650042942678407e-09,1.1650042942691361e-09,1.2953648392580413e-21
4.92e-07,-6.1087533152699405e-09,6.108753315271236e-09,1.2953648392580413e-21
4.93e-07,-1.105250233627204e-08,1.1052502336273336e-08,1.2953648392580413e-21
4.940000000000001e-07,-1.599625135727414e-08,1.5996251357275437e-08,1.2970192004831474e-21
4.95e-07,-2.094000037827624e-08,2.0940000378277537e-08,1.2970192004831474e-21
4.96e-07,-2.588374939927834e-08,2.5883749399279636e-08,1.2970192004831474e-21
4.970000000000001e-07,-3.0827498420280446e-08,3.0827498420281736e-08,1.2904017555827232e-21
4.98e-07,-3.5771247441282545e-08,3.5771247441283836e-08,1.2904017555827232e-21
4.99e-07,-4.0714996462284645e-08,4.0714996462285936e-08,1.2904017555827232e-21
5.000000000000001e-07,-4.5658745483286745e-08,4.5658745483288035e-08,1.2904017555827232e-21
5.01e-07,-5.0602494504288845e-08,5.0602494504290135e-08,1.2904017555827232e-21
5.02e-07,-5.5546243525290944e-08,5.5546243525292235e-08,1.2904017555827232e-21
5.03e-07,-6.048999254629304e-08,6.048999254629433e-08,1.283784310682299e-21
5.040000000000001e-07,-6.543374156729516e-08,6.543374156729643e-08,1.2705494208814505e-21
5.05e-07,-7.037749058829727e-08,7.037749058829853e-08,1.257314531080602e-21
5.06e-07,-7.532123960929938e-08,7.532123960930063e-08,1.2440796412797536e-21
5.070000000000001e-07,-8.02649886303015e-08,8.026498863030273e-08,1.2308447514789052e-21
5.08e-07,-8.520873765130361e-08,8.520873765130483e-08,1.2176098616780567e-21
5.09e-07,-9.015248667230572e-08,9.015248667230693e-08,1.2043749718772083e-21
5.1e-07,-9.509623569330783e-08,9.509623569330903e-08,1.1911400820763599e-21
5.110000000000001e-07,-1.0003998471430995e-07,1.0003998471431113e-07,1.1779051922755114e-21
5.12e-07,-1.0498373373531206e-07,1.0498373373531323e-07,1.164670302474663e-21
5.13e-07,-1.0992748275631419e-07,1.0992748275631533e-07,1.138200522872966e-21
5.140000000000001e-07,-1.148712317773163e-07,1.1487123177731742e-07,1.1249656330721176e-21
5.15e-07,-1.198149807983184e-07,1.1981498079831952e-07,1.1117307432712692e-21
5.16e-07,-1.2475872981932053e-07,1.2475872981932164e-07,1.1117307432712692e-21
5.17e-07,-1.2970247884032264e-07,1.2970247884032372e-07,1.0852609636695723e-21
5.180000000000001e-07,-1.3464622786132475e-07,1.3464622786132584e-07,1.0852609636695723e-21
5.19e-07,-1.3958997688232686e-07,1.3958997688232792e-07,1.0587911840678754e-21
5.2e-07,-1.4453372590332898e-07,1.4453372590333004e-07,1.0587911840678754e-21
5.210000000000001e-07,-1.494774749243311e-07,1.4947747492433212e-07,1.0323214044661785e-21
5.22e-07,-1.544212239453332e-07,1.5442122394533424e-07,1.0323214044661785e-21
5.23e-07,-1.5936497296633532e-07,1.5936497296633632e-07,1.0058516248644817e-21
5.24e-07,-1.6430872198733743e-07,1.6430872198733844e-07,1.0058516248644817e-21
5.250000000000001e-07,-1.6925247100833954e-07,1.6925247100834052e-07,9.793818452627848e-22
5.26e-07,-1.7419622002934166e-07,1.7419622002934263e-07,9.793818452627848e-22
5.27e-07,-1.7913996905034377e-07,1.7913996905034472e-07,9.529120656610879e-22
5.280000000000001e-07,-1.8408371807134588e-07,1.8408371807134683e-07,9.529120656610879e-22
5.29e-07,-1.89027467092348e-07,1.8902746709234892e-07,9.26442286059391e-22
5.3e-07,-1.939712161133501e-07,1.9397121611335103e-07,9.26442286059391e-22
5.310000000000001e-07,-1.9891496513435222e-07,1.9891496513435312e-07,8.999725064576941e-22
5.32e-07,-1.9397615986237114e-07,1.9397615986237204e-07,8.999725064576941e-22
5.33e-07,-1.8903735459039005e-07,1.8903735459039093e-07,8.735027268559972e-22
5.34e-07,-1.8409854931840897e-07,1.8409854931840984e-07,8.735027268559972e-22
5.350000000000001e-07,-1.7915974404642788e-07,1.7915974404642873e-07,8.470329472543003e-22
5.36e-07,-1.742209387744468e-07,1.7422093877444765e-07,8.470329472543003e-22
5.37e-07,-1.6928213350246571e-07,1.6928213350246653e-07,8.205631676526035e-22
5.380000000000001e-07,-1.6434332823048463e-07,1.6434332823048545e-07,8.205631676526035e-22
